3537,348,2015-10-09 08:00:00.000
3538,522,2016-02-23 08:00:00.000
3539,522,2016-08-03 08:00:00.000
3540,87,2015-03-06 08:00:00.000
3546,87,2015-03-13 08:00:00.000
3547,783,2016-02-10 08:00:00.000
3548,348,2015-06-20 08:00:00.000
3550,348,2015-01-30 08:00:00.000
3551,870,2015-04-15 08:00:00.000
3553,435,2015-01-21 08:00:00.000
3555,870,2016-07-15 08:00:00.000
3556,435,2015-06-11 08:00:00.000
3557,174,2016-10-02 08:00:00.000
3565,870,2015-09-23 08:00:00.000
3566,957,2016-06-20 08:00:00.000
3572,783,2016-04-06 08:00:00.000
3575,87,2016-12-20 08:00:00.000
3592,870,2016-02-04 08:00:00.000
3594,435,2015-02-17 08:00:00.000
3601,957,2016-11-18 08:00:00.000
3602,783,2016-05-13 08:00:00.000
3604,348,2016-05-27 08:00:00.000
3605,609,2015-05-10 08:00:00.000
3606,870,2015-01-10 08:00:00.000
3610,348,2015-03-20 08:00:00.000
3613,783,2016-04-10 08:00:00.000
3616,870,2016-06-07 08:00:00.000
3617,957,2015-11-05 08:00:00.000
3622,696,2016-03-25 08:00:00.000
3623,696,2016-07-01 08:00:00.000
3624,435,2015-11-29 08:00:00.000
3625,174,2015-09-16 08:00:00.000
3628,435,2016-12-13 08:00:00.000
3630,261,2015-05-19 08:00:00.000
3632,609,2016-04-15 08:00:00.000
3635,870,2015-07-13 08:00:00.000
3636,870,2015-10-17 08:00:00.000
3637,783,2016-12-13 08:00:00.000
3642,87,2016-12-05 08:00:00.000
3647,261,2016-11-25 08:00:00.000
3651,261,2016-05-08 08:00:00.000
3654,957,2015-11-23 08:00:00.000
3656,87,2016-02-17 08:00:00.000
3657,87,2015-10-23 08:00:00.000
3659,261,2016-10-16 08:00:00.000
3664,696,2015-01-22 08:00:00.000
3668,348,2015-03-17 08:00:00.000
3669,783,2016-12-28 08:00:00.000
3671,957,2015-03-09 08:00:00.000
3674,696,2016-06-30 08:00:00.000
3676,870,2016-11-11 08:00:00.000
3677,783,2015-10-15 08:00:00.000
3680,870,2016-11-14 08:00:00.000
3683,696,2015-06-20 08:00:00.000
3684,87,2016-03-24 08:00:00.000
3689,174,2016-01-31 08:00:00.000
3692,174,2015-06-11 08:00:00.000
3693,783,2015-01-21 08:00:00.000
3697,261,2015-05-29 08:00:00.000
3700,87,2015-10-10 08:00:00.000
3701,348,2015-09-28 08:00:00.000
3702,522,2016-06-17 08:00:00.000
3706,870,2015-08-24 08:00:00.000
3709,87,2015-03-15 08:00:00.000
3711,957,2015-04-28 08:00:00.000
3712,522,2017-01-01 08:00:00.000
3717,957,2016-07-29 08:00:00.000
3727,522,2016-05-31 08:00:00.000
3730,174,2016-01-21 08:00:00.000
3735,609,2016-09-16 08:00:00.000
3737,435,2015-05-22 08:00:00.000
3739,87,2016-08-16 08:00:00.000
3741,261,2016-03-28 08:00:00.000
3744,87,2016-05-19 08:00:00.000
3748,783,2016-03-10 08:00:00.000
3759,522,2016-12-07 08:00:00.000
3764,174,2016-09-15 08:00:00.000
3767,696,2015-07-24 08:00:00.000
3768,696,2016-04-29 08:00:00.000
3770,783,2015-03-13 08:00:00.000
3774,696,2016-01-02 08:00:00.000
3775,174,2015-05-02 08:00:00.000
3779,522,2016-08-23 08:00:00.000
3783,696,2016-04-04 08:00:00.000
3784,348,2016-01-23 08:00:00.000
3786,261,2015-06-23 08:00:00.000
3788,87,2015-02-17 08:00:00.000
3794,174,2016-05-13 08:00:00.000
3796,348,2016-12-24 08:00:00.000
3799,348,2016-09-10 08:00:00.000
3805,783,2015-07-07 08:00:00.000
3807,957,2016-06-22 08:00:00.000
3808,957,2015-04-05 08:00:00.000
3809,174,2016-08-08 08:00:00.000
3811,696,2016-02-29 08:00:00.000
3814,435,2015-01-14 08:00:00.000
3815,174,2016-05-09 08:00:00.000
3817,348,2015-07-18 08:00:00.000
3819,522,2015-08-30 08:00:00.000
3820,870,2016-08-27 08:00:00.000
3822,870,2016-11-24 08:00:00.000
3831,609,2015-04-07 08:00:00.000
3832,435,2015-09-10 08:00:00.000
3835,261,2015-10-26 08:00:00.000
3836,696,2015-06-11 08:00:00.000
3839,435,2016-11-10 08:00:00.000
3845,174,2015-12-05 08:00:00.000
3847,348,2016-08-27 08:00:00.000
3856,435,2016-09-21 08:00:00.000
3857,435,2016-03-27 08:00:00.000
3860,87,2016-01-29 08:00:00.000
3861,957,2016-03-21 08:00:00.000
3865,435,2015-07-18 08:00:00.000
3868,348,2015-02-28 08:00:00.000
3871,870,2016-12-02 08:00:00.000
3872,870,2016-05-21 08:00:00.000
3876,522,2016-02-09 08:00:00.000
3878,957,2016-12-01 08:00:00.000
3879,696,2016-01-01 08:00:00.000
3883,522,2016-02-11 08:00:00.000
3884,957,2016-08-30 08:00:00.000
3887,348,2016-07-05 08:00:00.000
3890,783,2015-03-04 08:00:00.000
3891,609,2015-12-07 08:00:00.000
3894,696,2015-01-10 08:00:00.000
3900,783,2015-11-16 08:00:00.000
3901,261,2015-04-21 08:00:00.000
3902,435,2015-12-04 08:00:00.000
3903,783,2015-10-18 08:00:00.000
3906,783,2015-01-24 08:00:00.000
3907,783,2015-03-31 08:00:00.000
3908,87,2015-04-01 08:00:00.000
3910,783,2015-12-03 08:00:00.000
3912,609,2016-08-19 08:00:00.000
3914,348,2016-11-18 08:00:00.000
3917,435,2016-04-12 08:00:00.000
3920,87,2016-04-18 08:00:00.000
3922,957,2016-04-23 08:00:00.000
3924,870,2015-03-30 08:00:00.000
3925,783,2016-01-07 08:00:00.000
3926,435,2015-07-19 08:00:00.000
3927,609,2015-08-15 08:00:00.000
3931,435,2015-06-05 08:00:00.000
3933,348,2015-09-18 08:00:00.000
3934,435,2015-10-10 08:00:00.000
3936,957,2016-12-13 08:00:00.000
3937,609,2016-08-18 08:00:00.000
3938,435,2015-10-18 08:00:00.000
3939,522,2016-05-24 08:00:00.000
3940,696,2016-06-08 08:00:00.000
3941,870,2016-12-09 08:00:00.000
3943,696,2016-05-16 08:00:00.000
3944,696,2016-05-11 08:00:00.000
3949,957,2016-04-13 08:00:00.000
3951,435,2015-11-22 08:00:00.000
3952,348,2016-10-18 08:00:00.000
3954,696,2015-06-27 08:00:00.000
3957,870,2016-04-10 08:00:00.000
3963,348,2016-04-08 08:00:00.000
3964,174,2015-02-09 08:00:00.000
3965,435,2015-10-04 08:00:00.000
3968,957,2016-12-12 08:00:00.000
3970,348,2015-12-05 08:00:00.000
3975,957,2015-03-17 08:00:00.000
3979,87,2016-07-23 08:00:00.000
3980,348,2015-05-28 08:00:00.000
3989,348,2015-01-11 08:00:00.000
3992,957,2015-12-26 08:00:00.000
3993,348,2015-05-07 08:00:00.000
3995,348,2015-05-19 08:00:00.000
3999,609,2015-01-30 08:00:00.000
4000,609,2016-02-29 08:00:00.000
4001,783,2016-04-30 08:00:00.000
4003,609,2016-11-30 08:00:00.000
4006,87,2015-07-20 08:00:00.000
4007,870,2016-06-25 08:00:00.000
4009,348,2015-12-16 08:00:00.000
4011,609,2015-12-19 08:00:00.000
4015,609,2015-09-05 08:00:00.000
4019,174,2015-10-29 08:00:00.000
4023,87,2016-11-08 08:00:00.000
4024,957,2016-01-18 08:00:00.000
4025,609,2015-05-10 08:00:00.000
4027,696,2016-06-29 08:00:00.000
4031,87,2015-02-24 08:00:00.000
4034,348,2016-03-28 08:00:00.000
4036,957,2016-03-15 08:00:00.000
4040,261,2015-12-07 08:00:00.000
4041,957,2015-06-20 08:00:00.000
4042,435,2015-11-22 08:00:00.000
4046,957,2015-12-06 08:00:00.000
4052,87,2015-03-30 08:00:00.000
4055,435,2015-09-14 08:00:00.000
4058,435,2016-11-28 08:00:00.000
4060,348,2015-07-27 08:00:00.000
4061,522,2016-09-16 08:00:00.000
4062,609,2016-12-07 08:00:00.000
4073,609,2015-05-26 08:00:00.000
4074,174,2016-08-31 08:00:00.000
4075,174,2015-10-10 08:00:00.000
4078,174,2015-03-13 08:00:00.000
4079,348,2015-03-26 08:00:00.000
4080,696,2015-01-05 08:00:00.000
4082,783,2016-11-06 08:00:00.000
4086,870,2016-01-10 08:00:00.000
4088,261,2016-03-02 08:00:00.000
4089,87,2015-01-11 08:00:00.000
4096,609,2015-11-18 08:00:00.000
4097,87,2016-07-05 08:00:00.000
4099,870,2015-04-06 08:00:00.000
4100,261,2016-11-11 08:00:00.000
4102,174,2015-02-20 08:00:00.000
4103,348,2016-08-06 08:00:00.000
4110,957,2016-05-11 08:00:00.000
4111,174,2016-06-03 08:00:00.000
4116,348,2016-05-16 08:00:00.000
4120,435,2016-05-18 08:00:00.000
4124,609,2015-05-23 08:00:00.000
4128,696,2016-01-13 08:00:00.000
4130,870,2016-03-30 08:00:00.000
4134,87,2016-02-29 08:00:00.000
4135,783,2015-07-19 08:00:00.000
4137,522,2016-10-09 08:00:00.000
4139,783,2016-03-08 08:00:00.000
4145,522,2016-04-24 08:00:00.000
4148,522,2016-04-04 08:00:00.000
4152,348,2015-06-11 08:00:00.000
4155,783,2015-09-17 08:00:00.000
4157,261,2016-11-01 08:00:00.000
4158,957,2015-12-20 08:00:00.000
4160,174,2016-02-15 08:00:00.000
4161,435,2015-01-10 08:00:00.000
4165,87,2015-03-08 08:00:00.000
4166,522,2015-01-31 08:00:00.000
4173,609,2016-05-30 08:00:00.000
4175,174,2016-06-09 08:00:00.000
4178,87,2016-04-07 08:00:00.000
4179,435,2016-03-10 08:00:00.000
4182,348,2016-03-20 08:00:00.000
4183,870,2015-03-31 08:00:00.000
4195,783,2015-11-19 08:00:00.000
4198,348,2016-03-10 08:00:00.000
4200,435,2016-04-28 08:00:00.000
4205,522,2016-05-26 08:00:00.000
4216,522,2016-11-20 08:00:00.000
4217,783,2016-05-29 08:00:00.000
4220,435,2015-08-24 08:00:00.000
4223,348,2016-06-27 08:00:00.000
4226,957,2016-03-10 08:00:00.000
4227,435,2016-03-02 08:00:00.000
4229,87,2016-03-17 08:00:00.000
4231,522,2015-06-24 08:00:00.000
4233,957,2015-07-07 08:00:00.000
4235,261,2015-08-14 08:00:00.000
4238,696,2016-02-07 08:00:00.000
4239,957,2015-08-09 08:00:00.000
4242,957,2016-01-30 08:00:00.000
4243,87,2015-08-24 08:00:00.000
4244,435,2015-07-22 08:00:00.000
4247,87,2015-11-07 08:00:00.000
4251,522,2015-07-26 08:00:00.000
4257,957,2017-01-01 08:00:00.000
4260,870,2016-11-24 08:00:00.000
4264,174,2015-01-02 08:00:00.000
4265,609,2015-06-10 08:00:00.000
4266,435,2016-04-23 08:00:00.000
4267,348,2016-05-05 08:00:00.000
4270,348,2016-09-19 08:00:00.000
4273,522,2015-05-27 08:00:00.000
4274,348,2016-05-09 08:00:00.000
4278,261,2015-06-29 08:00:00.000
4279,783,2015-01-02 08:00:00.000
4282,348,2016-06-12 08:00:00.000
4286,261,2015-12-14 08:00:00.000
4289,261,2016-06-17 08:00:00.000
4294,174,2015-02-09 08:00:00.000
4297,696,2015-09-21 08:00:00.000
4303,957,2015-08-23 08:00:00.000
4306,174,2015-02-15 08:00:00.000
4320,696,2016-04-03 08:00:00.000
4322,609,2016-05-21 08:00:00.000
4323,609,2016-06-05 08:00:00.000
4324,870,2016-11-03 08:00:00.000
4326,87,2015-01-02 08:00:00.000
4328,174,2015-01-09 08:00:00.000
4332,609,2015-09-29 08:00:00.000
4334,609,2015-09-15 08:00:00.000
4336,870,2015-08-07 08:00:00.000
4338,87,2016-12-17 08:00:00.000
4339,870,2015-12-22 08:00:00.000
4340,696,2015-01-06 08:00:00.000
4342,522,2016-11-16 08:00:00.000
4343,87,2016-03-28 08:00:00.000
4344,870,2015-12-05 08:00:00.000
4346,174,2015-12-19 08:00:00.000
4347,435,2015-08-18 08:00:00.000
4348,783,2015-10-18 08:00:00.000
4349,87,2016-03-09 08:00:00.000
4356,696,2015-09-26 08:00:00.000
4362,957,2016-06-28 08:00:00.000
4363,87,2016-01-22 08:00:00.000
4368,261,2016-09-19 08:00:00.000
4370,174,2016-01-01 08:00:00.000
4371,783,2015-08-30 08:00:00.000
4372,261,2015-07-11 08:00:00.000
4373,261,2015-04-25 08:00:00.000
4374,870,2015-12-22 08:00:00.000
4376,522,2015-07-09 08:00:00.000
4385,261,2016-05-27 08:00:00.000
4389,435,2015-03-09 08:00:00.000
4391,870,2016-11-12 08:00:00.000
4395,609,2016-07-16 08:00:00.000
4397,957,2016-12-12 08:00:00.000
4398,957,2016-05-07 08:00:00.000
4403,696,2015-05-02 08:00:00.000
4405,696,2016-10-07 08:00:00.000
4409,435,2015-02-03 08:00:00.000
4410,87,2015-03-31 08:00:00.000
4411,87,2015-08-05 08:00:00.000
4412,174,2016-01-21 08:00:00.000
4413,783,2016-08-01 08:00:00.000
4414,957,2016-09-17 08:00:00.000
4415,783,2016-07-07 08:00:00.000
4417,957,2016-05-11 08:00:00.000
4418,174,2015-07-23 08:00:00.000
4421,957,2015-10-16 08:00:00.000
4423,870,2016-07-12 08:00:00.000
4424,87,2015-07-08 08:00:00.000
4432,870,2015-01-01 08:00:00.000
4433,870,2015-12-23 08:00:00.000
4439,87,2016-12-14 08:00:00.000
4441,609,2016-06-22 08:00:00.000
4444,348,2015-02-21 08:00:00.000
4445,174,2015-06-09 08:00:00.000
4446,696,2016-12-18 08:00:00.000
4448,261,2016-10-02 08:00:00.000
4449,174,2016-11-04 08:00:00.000
4450,783,2016-03-13 08:00:00.000
4458,609,2015-04-19 08:00:00.000
4460,609,2015-01-13 08:00:00.000
4462,609,2016-04-26 08:00:00.000
4464,609,2015-08-28 08:00:00.000
4467,870,2016-01-27 08:00:00.000
4468,435,2015-12-04 08:00:00.000
4469,435,2015-12-02 08:00:00.000
4472,348,2015-10-05 08:00:00.000
4475,609,2016-04-22 08:00:00.000
4476,435,2016-12-24 08:00:00.000
4478,348,2016-04-23 08:00:00.000
4487,174,2015-01-11 08:00:00.000
4488,783,2015-02-28 08:00:00.000
4489,957,2016-06-17 08:00:00.000
4490,957,2016-06-01 08:00:00.000
4495,870,2015-03-10 08:00:00.000
4496,870,2016-01-14 08:00:00.000
4498,435,2016-10-05 08:00:00.000
4499,783,2016-11-16 08:00:00.000
4502,261,2015-12-23 08:00:00.000
4505,783,2016-11-20 08:00:00.000
4506,870,2015-08-19 08:00:00.000
4507,870,2016-05-13 08:00:00.000
4508,522,2016-03-02 08:00:00.000
4516,522,2015-08-19 08:00:00.000
4517,348,2016-04-24 08:00:00.000
4522,783,2016-09-12 08:00:00.000
4524,696,2016-08-02 08:00:00.000
4530,870,2015-03-31 08:00:00.000
4531,348,2015-02-04 08:00:00.000
4535,522,2015-12-12 08:00:00.000
4536,696,2015-03-30 08:00:00.000
4538,348,2016-08-03 08:00:00.000
4541,261,2015-12-22 08:00:00.000
4543,696,2015-09-12 08:00:00.000
4546,261,2016-02-09 08:00:00.000
4547,87,2015-03-16 08:00:00.000
4549,348,2016-05-14 08:00:00.000
4553,435,2016-06-17 08:00:00.000
4555,870,2016-10-24 08:00:00.000
4562,348,2015-08-07 08:00:00.000
4563,870,2016-08-19 08:00:00.000
4567,783,2016-10-27 08:00:00.000
4573,783,2016-02-25 08:00:00.000
4574,609,2015-05-30 08:00:00.000
4575,174,2015-04-12 08:00:00.000
4579,435,2015-01-12 08:00:00.000
4581,957,2015-07-09 08:00:00.000
4582,522,2015-01-28 08:00:00.000
4586,870,2016-07-06 08:00:00.000
4587,87,2016-05-20 08:00:00.000
4589,87,2015-06-17 08:00:00.000
4593,870,2016-02-02 08:00:00.000
4595,870,2016-04-13 08:00:00.000
4596,435,2015-01-20 08:00:00.000
4598,87,2016-05-08 08:00:00.000
4600,522,2016-06-18 08:00:00.000
4601,957,2016-11-28 08:00:00.000
4603,957,2015-05-08 08:00:00.000
4605,261,2016-09-06 08:00:00.000
4608,957,2016-12-08 08:00:00.000
4612,348,2015-12-20 08:00:00.000
4615,870,2015-05-14 08:00:00.000
4616,609,2016-07-30 08:00:00.000
4617,87,2016-08-28 08:00:00.000
4623,783,2015-08-28 08:00:00.000
4626,609,2015-08-12 08:00:00.000
4627,435,2015-04-22 08:00:00.000
4628,957,2016-03-09 08:00:00.000
4634,522,2016-08-21 08:00:00.000
4636,870,2016-08-06 08:00:00.000
4640,435,2016-12-28 08:00:00.000
4644,783,2015-08-28 08:00:00.000
4646,87,2015-01-15 08:00:00.000
4651,174,2016-11-14 08:00:00.000
4653,522,2016-11-27 08:00:00.000
4655,783,2015-04-12 08:00:00.000
4658,870,2015-03-05 08:00:00.000
4660,783,2016-02-26 08:00:00.000
4661,783,2016-05-28 08:00:00.000
4663,435,2016-08-10 08:00:00.000
4665,957,2016-08-17 08:00:00.000
4666,261,2016-02-11 08:00:00.000
4670,174,2016-08-15 08:00:00.000
4671,87,2015-06-16 08:00:00.000
4673,435,2015-10-12 08:00:00.000
4676,174,2015-09-10 08:00:00.000
4678,87,2015-09-29 08:00:00.000
4682,87,2015-05-23 08:00:00.000
4683,696,2016-04-16 08:00:00.000
4685,783,2016-05-03 08:00:00.000
4686,696,2015-01-16 08:00:00.000
4687,348,2015-05-07 08:00:00.000
4692,87,2016-08-16 08:00:00.000
4694,174,2016-06-07 08:00:00.000
4701,348,2015-06-13 08:00:00.000
4706,522,2016-07-22 08:00:00.000
4707,783,2016-12-26 08:00:00.000
4709,174,2016-02-24 08:00:00.000
4711,174,2015-07-15 08:00:00.000
4713,435,2015-03-20 08:00:00.000
4717,783,2015-11-12 08:00:00.000
4724,435,2016-06-05 08:00:00.000
4725,696,2016-08-08 08:00:00.000
4729,870,2015-02-06 08:00:00.000
4730,696,2015-05-21 08:00:00.000
4735,348,2016-03-15 08:00:00.000
4737,957,2015-12-07 08:00:00.000
4740,261,2016-11-21 08:00:00.000
4741,609,2015-05-17 08:00:00.000
4742,87,2016-01-20 08:00:00.000
4743,87,2015-12-09 08:00:00.000
4744,696,2015-07-16 08:00:00.000
4745,174,2015-07-17 08:00:00.000
4750,174,2015-03-11 08:00:00.000
4754,609,2015-10-07 08:00:00.000
4755,522,2015-12-09 08:00:00.000
4757,696,2015-07-31 08:00:00.000
4762,783,2015-07-04 08:00:00.000
4764,522,2015-04-28 08:00:00.000
4765,696,2016-09-01 08:00:00.000
4770,435,2016-01-26 08:00:00.000
4771,261,2015-04-06 08:00:00.000
4774,435,2016-08-18 08:00:00.000
4776,87,2016-12-31 08:00:00.000
4779,348,2016-08-19 08:00:00.000
4780,261,2016-09-05 08:00:00.000
4781,348,2015-04-17 08:00:00.000
4784,957,2015-02-01 08:00:00.000
4785,174,2016-11-16 08:00:00.000
4786,696,2015-08-28 08:00:00.000
4789,696,2015-03-17 08:00:00.000
4790,957,2016-02-24 08:00:00.000
4791,87,2015-06-16 08:00:00.000
4794,522,2015-08-20 08:00:00.000
4798,87,2015-08-06 08:00:00.000
4799,435,2015-03-09 08:00:00.000
4800,783,2016-09-22 08:00:00.000
4803,870,2016-08-05 08:00:00.000
4804,870,2015-12-04 08:00:00.000
4810,870,2016-07-22 08:00:00.000
4815,609,2016-02-01 08:00:00.000
4819,87,2015-08-25 08:00:00.000
4821,174,2016-06-01 08:00:00.000
4824,696,2016-07-04 08:00:00.000
4827,783,2016-01-20 08:00:00.000
4829,696,2016-06-05 08:00:00.000
4832,87,2015-08-14 08:00:00.000
4834,87,2016-11-24 08:00:00.000
4837,609,2016-11-27 08:00:00.000
4839,870,2015-10-15 08:00:00.000
4841,348,2016-03-04 08:00:00.000
4843,870,2016-04-29 08:00:00.000
4844,87,2015-12-26 08:00:00.000
4848,87,2016-04-04 08:00:00.000
4849,609,2016-09-04 08:00:00.000
4854,609,2015-03-24 08:00:00.000
4855,957,2016-09-06 08:00:00.000
4857,870,2016-08-29 08:00:00.000
4859,783,2015-05-22 08:00:00.000
4860,609,2016-07-06 08:00:00.000
4861,348,2015-12-14 08:00:00.000
4863,87,2015-01-24 08:00:00.000
4867,261,2016-08-31 08:00:00.000
4870,261,2015-07-01 08:00:00.000
4871,522,2015-12-03 08:00:00.000
4873,174,2015-07-16 08:00:00.000
4874,609,2016-04-14 08:00:00.000
4877,783,2016-03-12 08:00:00.000
4878,870,2015-12-19 08:00:00.000
4880,783,2016-09-04 08:00:00.000
4884,783,2015-09-20 08:00:00.000
4885,957,2016-09-29 08:00:00.000
4886,261,2015-05-26 08:00:00.000
4891,87,2016-09-12 08:00:00.000
4892,783,2016-10-18 08:00:00.000
4893,435,2016-10-04 08:00:00.000
4895,261,2016-07-29 08:00:00.000
4897,348,2015-02-09 08:00:00.000
4901,261,2016-08-02 08:00:00.000
4908,435,2016-12-24 08:00:00.000
4909,957,2015-02-28 08:00:00.000
4912,522,2015-06-16 08:00:00.000
4913,957,2016-10-08 08:00:00.000
4915,609,2016-06-01 08:00:00.000
4916,435,2016-10-15 08:00:00.000
4918,435,2015-07-23 08:00:00.000
4919,348,2016-03-21 08:00:00.000
4921,261,2015-08-17 08:00:00.000
4924,87,2015-06-11 08:00:00.000
4926,522,2015-10-02 08:00:00.000
4928,174,2016-06-30 08:00:00.000
4930,522,2016-07-22 08:00:00.000
4934,261,2016-07-04 08:00:00.000
4935,783,2016-08-11 08:00:00.000
4938,348,2015-12-13 08:00:00.000
4944,261,2015-03-29 08:00:00.000
4954,435,2015-07-19 08:00:00.000
4958,522,2015-10-26 08:00:00.000
4961,87,2015-06-11 08:00:00.000
4962,522,2016-04-24 08:00:00.000
4963,696,2016-08-15 08:00:00.000
4966,609,2015-10-08 08:00:00.000
4968,435,2015-07-28 08:00:00.000
4969,435,2016-06-13 08:00:00.000
4970,783,2016-08-12 08:00:00.000
4976,696,2016-03-25 08:00:00.000
4978,783,2015-07-29 08:00:00.000
4982,783,2016-12-14 08:00:00.000
4988,174,2015-05-30 08:00:00.000
4990,435,2016-11-24 08:00:00.000
4994,435,2015-02-12 08:00:00.000
4995,783,2016-02-26 08:00:00.000
4996,696,2016-07-09 08:00:00.000
4998,696,2015-04-01 08:00:00.000
5003,174,2016-09-06 08:00:00.000
5005,957,2016-08-29 08:00:00.000
5007,348,2015-04-30 08:00:00.000
5008,174,2015-11-02 08:00:00.000
5009,348,2016-05-14 08:00:00.000
5010,261,2016-08-24 08:00:00.000
5011,435,2015-10-01 08:00:00.000
5012,783,2016-05-20 08:00:00.000
5015,870,2016-08-16 08:00:00.000
5017,87,2016-07-21 08:00:00.000
5024,348,2016-06-18 08:00:00.000
5026,609,2016-03-02 08:00:00.000
5027,696,2016-08-08 08:00:00.000
5029,174,2015-01-01 08:00:00.000
5030,696,2015-05-03 08:00:00.000
5031,696,2015-04-15 08:00:00.000
5035,783,2015-01-21 08:00:00.000
5039,783,2015-02-09 08:00:00.000
5048,609,2016-03-19 08:00:00.000
5051,174,2015-07-13 08:00:00.000
5052,348,2016-07-13 08:00:00.000
5053,522,2016-12-12 08:00:00.000
5054,783,2015-11-29 08:00:00.000
5056,522,2015-11-24 08:00:00.000
5057,783,2015-06-08 08:00:00.000
5058,435,2015-10-14 08:00:00.000
5059,783,2015-12-30 08:00:00.000
5060,957,2016-11-27 08:00:00.000
5062,783,2016-03-25 08:00:00.000
5073,609,2015-10-07 08:00:00.000
5074,261,2016-03-12 08:00:00.000
5075,870,2016-09-06 08:00:00.000
5078,522,2016-05-30 08:00:00.000
5079,261,2015-02-17 08:00:00.000
5080,609,2015-05-01 08:00:00.000
5081,87,2016-06-06 08:00:00.000
5082,957,2016-05-03 08:00:00.000
5086,783,2015-06-27 08:00:00.000
5088,609,2016-06-27 08:00:00.000
5094,870,2016-04-20 08:00:00.000
5098,783,2015-03-24 08:00:00.000
5100,783,2016-01-19 08:00:00.000
5102,348,2016-03-05 08:00:00.000
5103,957,2016-07-27 08:00:00.000
5107,696,2015-10-10 08:00:00.000
5110,174,2015-05-17 08:00:00.000
5111,609,2016-01-16 08:00:00.000
5112,174,2015-03-09 08:00:00.000
5116,174,2016-02-20 08:00:00.000
5118,435,2015-03-19 08:00:00.000
5119,87,2015-03-21 08:00:00.000
5121,696,2015-11-04 08:00:00.000
5122,348,2015-05-28 08:00:00.000
5123,957,2016-08-18 08:00:00.000
5124,783,2016-03-11 08:00:00.000
5127,348,2016-03-20 08:00:00.000
5135,174,2015-09-09 08:00:00.000
5137,261,2015-02-09 08:00:00.000
5140,696,2016-04-10 08:00:00.000
5141,870,2016-02-04 08:00:00.000
5144,696,2015-01-08 08:00:00.000
5147,174,2016-01-15 08:00:00.000
5152,870,2015-05-08 08:00:00.000
5153,261,2015-10-12 08:00:00.000
5158,870,2015-07-11 08:00:00.000
5162,87,2015-02-11 08:00:00.000
5163,174,2016-06-04 08:00:00.000
5168,348,2015-09-24 08:00:00.000
5169,609,2016-02-23 08:00:00.000
5173,870,2015-03-30 08:00:00.000
5177,174,2015-01-05 08:00:00.000
5179,870,2016-10-17 08:00:00.000
5182,174,2016-02-11 08:00:00.000
5184,348,2016-06-03 08:00:00.000
5187,435,2015-07-13 08:00:00.000
5188,870,2015-01-01 08:00:00.000
5189,87,2016-01-09 08:00:00.000
5190,348,2016-10-18 08:00:00.000
5194,348,2016-12-17 08:00:00.000
5199,696,2016-09-18 08:00:00.000
5204,174,2015-12-07 08:00:00.000
5205,87,2015-12-22 08:00:00.000
5206,609,2016-01-07 08:00:00.000
5208,696,2015-10-10 08:00:00.000
5210,957,2016-04-23 08:00:00.000
5211,348,2015-02-25 08:00:00.000
5213,522,2016-03-29 08:00:00.000
5221,870,2016-09-10 08:00:00.000
5222,261,2015-06-08 08:00:00.000
5226,435,2016-03-17 08:00:00.000
5227,522,2015-06-21 08:00:00.000
5236,87,2016-05-25 08:00:00.000
5238,261,2015-05-04 08:00:00.000
5239,870,2016-02-25 08:00:00.000
5246,87,2016-01-21 08:00:00.000
5251,783,2016-07-24 08:00:00.000
5257,870,2016-01-02 08:00:00.000
5259,522,2017-01-01 08:00:00.000
5261,348,2015-11-03 08:00:00.000
5262,261,2015-01-03 08:00:00.000
5264,87,2015-03-17 08:00:00.000
5265,435,2015-05-21 08:00:00.000
5267,522,2016-10-14 08:00:00.000
5269,174,2015-06-04 08:00:00.000
5271,783,2015-01-14 08:00:00.000
5273,87,2015-02-21 08:00:00.000
5275,783,2016-01-10 08:00:00.000
5280,261,2015-05-12 08:00:00.000
5282,174,2016-03-28 08:00:00.000
5283,609,2015-05-08 08:00:00.000
5286,957,2016-05-06 08:00:00.000
5288,609,2016-03-05 08:00:00.000
5289,174,2016-03-17 08:00:00.000
5297,870,2016-04-20 08:00:00.000
5298,348,2015-11-27 08:00:00.000
5303,174,2015-10-06 08:00:00.000
5305,870,2015-02-04 08:00:00.000
5309,870,2015-05-15 08:00:00.000
5310,435,2015-03-11 08:00:00.000
5312,87,2016-06-02 08:00:00.000
5315,609,2015-01-11 08:00:00.000
5317,87,2016-07-31 08:00:00.000
5318,435,2015-11-08 08:00:00.000
5319,174,2016-01-25 08:00:00.000
5325,348,2016-09-02 08:00:00.000
5326,957,2016-12-28 08:00:00.000
5327,870,2015-09-22 08:00:00.000
5329,87,2016-06-07 08:00:00.000
5333,609,2016-10-12 08:00:00.000
5334,696,2015-08-11 08:00:00.000
5335,174,2015-03-12 08:00:00.000
5336,783,2015-04-20 08:00:00.000
5341,435,2015-12-07 08:00:00.000
5342,609,2015-02-09 08:00:00.000
5346,696,2016-09-20 08:00:00.000
5349,957,2016-09-13 08:00:00.000
5354,348,2015-12-26 08:00:00.000
5357,174,2015-05-29 08:00:00.000
5360,609,2016-05-18 08:00:00.000
5361,609,2015-08-15 08:00:00.000
5362,783,2015-01-30 08:00:00.000
5364,261,2015-05-03 08:00:00.000
5366,783,2015-11-17 08:00:00.000
5367,957,2015-05-08 08:00:00.000
5368,435,2015-11-23 08:00:00.000
5369,261,2016-06-12 08:00:00.000
5370,435,2015-12-28 08:00:00.000
