7715,540,IWTC In-work Tax Credit,No,7715,2,2014-09-12 00:00:00.000,15431,15432
7716,135,IWTC In-work Tax Credit,No,7716,3,2010-06-10 00:00:00.000,15433,15434
7717,675,MFTC-Minimum Family Tax Credit,Yes,7717,3,2014-09-12 00:00:00.000,15435,15436
7718,945,PTC-Parental Tax Credit,Yes,7718,2,2011-05-17 00:00:00.000,15437,15438
7719,1485,FTC-Family Tax Credit,No,7719,2,2012-11-09 00:00:00.000,15439,15440
7720,1620,MFTC-Minimum Family Tax Credit,Yes,7720,3,2011-09-06 00:00:00.000,15441,15442
7721,1080,MFTC-Minimum Family Tax Credit,No,7721,1,2014-12-11 00:00:00.000,15443,15444
7723,270,PTC-Parental Tax Credit,No,7723,1,2010-10-23 00:00:00.000,15447,15448
7724,1350,PTC-Parental Tax Credit,Yes,7724,1,2014-01-09 00:00:00.000,15449,15450
7726,675,PTC-Parental Tax Credit,Yes,7726,3,2011-03-11 00:00:00.000,15453,15454
7727,1350,FTC-Family Tax Credit,No,7727,2,2011-09-10 00:00:00.000,15455,15456
7728,405,FTC-Family Tax Credit,Yes,7728,2,2011-05-14 00:00:00.000,15457,15458
7731,540,FTC-Family Tax Credit,No,7731,1,2012-07-12 00:00:00.000,15463,15464
7732,135,IWTC In-work Tax Credit,Yes,7732,2,2014-02-19 00:00:00.000,15465,15466
7734,945,FTC-Family Tax Credit,No,7734,1,2010-12-21 00:00:00.000,15469,15470
7735,1620,PTC-Parental Tax Credit,Yes,7735,1,2014-02-18 00:00:00.000,15471,15472
7736,1620,MFTC-Minimum Family Tax Credit,No,7736,3,2014-07-08 00:00:00.000,15473,15474
7737,945,FTC-Family Tax Credit,Yes,7737,1,2012-05-20 00:00:00.000,15475,15476
7738,135,MFTC-Minimum Family Tax Credit,No,7738,1,2011-07-31 00:00:00.000,15477,15478
7739,405,FTC-Family Tax Credit,No,7739,3,2011-12-21 00:00:00.000,15479,15480
7740,810,IWTC In-work Tax Credit,No,7740,2,2014-07-26 00:00:00.000,15481,15482
7741,270,PTC-Parental Tax Credit,No,7741,3,2011-12-16 00:00:00.000,15483,15484
7743,270,IWTC In-work Tax Credit,No,7743,2,2013-06-22 00:00:00.000,15487,15488
7744,1485,FTC-Family Tax Credit,Yes,7744,2,2014-03-02 00:00:00.000,15489,15490
7745,675,IWTC In-work Tax Credit,No,7745,2,2013-02-06 00:00:00.000,15491,15492
7747,405,IWTC In-work Tax Credit,Yes,7747,3,2014-12-08 00:00:00.000,15495,15496
7748,1485,IWTC In-work Tax Credit,No,7748,2,2013-08-27 00:00:00.000,15497,15498
7749,1080,MFTC-Minimum Family Tax Credit,Yes,7749,1,2013-12-17 00:00:00.000,15499,15500
7751,1350,MFTC-Minimum Family Tax Credit,Yes,7751,2,2014-04-08 00:00:00.000,15503,15504
7752,1350,MFTC-Minimum Family Tax Credit,Yes,7752,2,2012-01-13 00:00:00.000,15505,15506
7754,135,MFTC-Minimum Family Tax Credit,No,7754,1,2014-05-18 00:00:00.000,15509,15510
7755,1350,MFTC-Minimum Family Tax Credit,Yes,7755,3,2011-12-17 00:00:00.000,15511,15512
7757,1350,MFTC-Minimum Family Tax Credit,Yes,7757,2,2014-02-24 00:00:00.000,15515,15516
7759,1215,PTC-Parental Tax Credit,Yes,7759,2,2013-01-29 00:00:00.000,15519,15520
7760,270,MFTC-Minimum Family Tax Credit,No,7760,2,2011-11-08 00:00:00.000,15521,15522
7761,1485,PTC-Parental Tax Credit,No,7761,1,2011-03-19 00:00:00.000,15523,15524
7762,405,MFTC-Minimum Family Tax Credit,No,7762,1,2012-11-09 00:00:00.000,15525,15526
7763,1620,PTC-Parental Tax Credit,Yes,7763,2,2012-12-16 00:00:00.000,15527,15528
7764,1215,IWTC In-work Tax Credit,Yes,7764,1,2014-05-16 00:00:00.000,15529,15530
7765,810,FTC-Family Tax Credit,Yes,7765,3,2013-03-17 00:00:00.000,15531,15532
7766,135,MFTC-Minimum Family Tax Credit,Yes,7766,1,2010-12-24 00:00:00.000,15533,15534
7768,405,MFTC-Minimum Family Tax Credit,Yes,7768,1,2010-08-31 00:00:00.000,15537,15538
7769,270,FTC-Family Tax Credit,Yes,7769,3,2010-04-10 00:00:00.000,15539,15540
7770,810,MFTC-Minimum Family Tax Credit,No,7770,1,2013-04-10 00:00:00.000,15541,15542
7771,810,PTC-Parental Tax Credit,Yes,7771,1,2011-01-12 00:00:00.000,15543,15544
7772,810,IWTC In-work Tax Credit,Yes,7772,2,2011-09-27 00:00:00.000,15545,15546
7773,135,FTC-Family Tax Credit,Yes,7773,3,2011-04-06 00:00:00.000,15547,15548
7774,1620,MFTC-Minimum Family Tax Credit,Yes,7774,1,2012-08-18 00:00:00.000,15549,15550
7775,1350,MFTC-Minimum Family Tax Credit,No,7775,1,2010-12-22 00:00:00.000,15551,15552
7776,1215,PTC-Parental Tax Credit,No,7776,1,2013-06-17 00:00:00.000,15553,15554
7777,1350,MFTC-Minimum Family Tax Credit,Yes,7777,2,2010-06-11 00:00:00.000,15555,15556
7778,1350,MFTC-Minimum Family Tax Credit,Yes,7778,3,2011-12-28 00:00:00.000,15557,15558
7779,1080,MFTC-Minimum Family Tax Credit,No,7779,1,2012-11-30 00:00:00.000,15559,15560
7780,1215,IWTC In-work Tax Credit,Yes,7780,1,2012-12-18 00:00:00.000,15561,15562
7781,270,MFTC-Minimum Family Tax Credit,No,7781,2,2013-05-22 00:00:00.000,15563,15564
7782,945,MFTC-Minimum Family Tax Credit,No,7782,3,2012-12-09 00:00:00.000,15565,15566
7784,135,IWTC In-work Tax Credit,No,7784,3,2014-05-25 00:00:00.000,15569,15570
7785,1215,IWTC In-work Tax Credit,Yes,7785,3,2012-04-17 00:00:00.000,15571,15572
7786,405,FTC-Family Tax Credit,Yes,7786,1,2010-09-13 00:00:00.000,15573,15574
7787,1620,FTC-Family Tax Credit,No,7787,3,2013-12-20 00:00:00.000,15575,15576
7788,1755,IWTC In-work Tax Credit,No,7788,1,2012-03-31 00:00:00.000,15577,15578
7789,1755,PTC-Parental Tax Credit,No,7789,2,2012-08-27 00:00:00.000,15579,15580
7790,1080,PTC-Parental Tax Credit,No,7790,1,2013-03-16 00:00:00.000,15581,15582
7791,810,MFTC-Minimum Family Tax Credit,No,7791,2,2011-07-18 00:00:00.000,15583,15584
7792,270,FTC-Family Tax Credit,Yes,7792,3,2014-03-30 00:00:00.000,15585,15586
7793,270,IWTC In-work Tax Credit,Yes,7793,3,2012-02-06 00:00:00.000,15587,15588
7794,1485,MFTC-Minimum Family Tax Credit,Yes,7794,3,2014-04-11 00:00:00.000,15589,15590
7795,1620,MFTC-Minimum Family Tax Credit,Yes,7795,2,2012-12-04 00:00:00.000,15591,15592
7798,270,FTC-Family Tax Credit,Yes,7798,2,2012-01-31 00:00:00.000,15597,15598
7799,405,PTC-Parental Tax Credit,No,7799,3,2011-03-11 00:00:00.000,15599,15600
7800,1080,MFTC-Minimum Family Tax Credit,Yes,7800,3,2014-02-02 00:00:00.000,15601,15602
7801,540,MFTC-Minimum Family Tax Credit,Yes,7801,1,2014-11-01 00:00:00.000,15603,15604
7802,810,PTC-Parental Tax Credit,No,7802,1,2012-12-21 00:00:00.000,15605,15606
7804,405,IWTC In-work Tax Credit,No,7804,1,2012-05-15 00:00:00.000,15609,15610
7805,1350,FTC-Family Tax Credit,Yes,7805,1,2014-06-06 00:00:00.000,15611,15612
7808,1080,IWTC In-work Tax Credit,Yes,7808,1,2013-11-15 00:00:00.000,15617,15618
7809,1350,IWTC In-work Tax Credit,No,7809,3,2011-03-01 00:00:00.000,15619,15620
7811,270,IWTC In-work Tax Credit,Yes,7811,3,2014-11-27 00:00:00.000,15623,15624
7812,540,IWTC In-work Tax Credit,Yes,7812,2,2011-09-20 00:00:00.000,15625,15626
7813,945,FTC-Family Tax Credit,Yes,7813,3,2011-10-21 00:00:00.000,15627,15628
7814,1080,FTC-Family Tax Credit,Yes,7814,2,2012-09-27 00:00:00.000,15629,15630
7815,1080,IWTC In-work Tax Credit,Yes,7815,3,2014-09-11 00:00:00.000,15631,15632
7816,1080,MFTC-Minimum Family Tax Credit,Yes,7816,1,2010-09-16 00:00:00.000,15633,15634
7819,1755,MFTC-Minimum Family Tax Credit,Yes,7819,1,2012-06-12 00:00:00.000,15639,15640
7821,270,IWTC In-work Tax Credit,No,7821,3,2011-11-02 00:00:00.000,15643,15644
7823,1215,PTC-Parental Tax Credit,Yes,7823,1,2012-10-04 00:00:00.000,15647,15648
7824,405,MFTC-Minimum Family Tax Credit,Yes,7824,3,2012-02-17 00:00:00.000,15649,15650
7825,1350,IWTC In-work Tax Credit,No,7825,3,2010-10-25 00:00:00.000,15651,15652
7826,1350,PTC-Parental Tax Credit,No,7826,3,2011-11-28 00:00:00.000,15653,15654
7827,1215,PTC-Parental Tax Credit,Yes,7827,1,2011-02-27 00:00:00.000,15655,15656
7829,1755,FTC-Family Tax Credit,No,7829,2,2011-08-02 00:00:00.000,15659,15660
7830,1620,FTC-Family Tax Credit,Yes,7830,1,2012-12-21 00:00:00.000,15661,15662
7832,1080,MFTC-Minimum Family Tax Credit,Yes,7832,3,2010-08-21 00:00:00.000,15665,15666
7833,540,FTC-Family Tax Credit,Yes,7833,3,2012-04-24 00:00:00.000,15667,15668
7834,135,IWTC In-work Tax Credit,No,7834,2,2012-03-20 00:00:00.000,15669,15670
7836,1350,IWTC In-work Tax Credit,Yes,7836,3,2010-09-14 00:00:00.000,15673,15674
7837,945,MFTC-Minimum Family Tax Credit,Yes,7837,3,2014-07-05 00:00:00.000,15675,15676
7839,270,FTC-Family Tax Credit,Yes,7839,2,2015-01-01 00:00:00.000,15679,15680
7840,945,MFTC-Minimum Family Tax Credit,No,7840,3,2011-11-24 00:00:00.000,15681,15682
7841,945,FTC-Family Tax Credit,Yes,7841,1,2014-08-05 00:00:00.000,15683,15684
7842,1080,MFTC-Minimum Family Tax Credit,No,7842,2,2012-04-14 00:00:00.000,15685,15686
7843,1215,PTC-Parental Tax Credit,Yes,7843,2,2011-11-13 00:00:00.000,15687,15688
7845,1620,IWTC In-work Tax Credit,Yes,7845,2,2013-04-19 00:00:00.000,15691,15692
7846,675,PTC-Parental Tax Credit,No,7846,1,2011-01-07 00:00:00.000,15693,15694
7847,1215,FTC-Family Tax Credit,No,7847,1,2013-06-16 00:00:00.000,15695,15696
7848,1080,PTC-Parental Tax Credit,No,7848,2,2014-01-30 00:00:00.000,15697,15698
7850,1755,FTC-Family Tax Credit,Yes,7850,1,2012-06-07 00:00:00.000,15701,15702
7851,405,PTC-Parental Tax Credit,Yes,7851,1,2011-06-03 00:00:00.000,15703,15704
7852,675,MFTC-Minimum Family Tax Credit,No,7852,1,2013-03-14 00:00:00.000,15705,15706
7854,1350,MFTC-Minimum Family Tax Credit,Yes,7854,1,2012-05-15 00:00:00.000,15709,15710
7855,1080,PTC-Parental Tax Credit,Yes,7855,3,2011-12-16 00:00:00.000,15711,15712
7857,675,FTC-Family Tax Credit,No,7857,2,2011-08-13 00:00:00.000,15715,15716
7858,675,MFTC-Minimum Family Tax Credit,No,7858,3,2010-01-22 00:00:00.000,15717,15718
7860,810,IWTC In-work Tax Credit,Yes,7860,3,2012-03-05 00:00:00.000,15721,15722
7862,270,MFTC-Minimum Family Tax Credit,Yes,7862,2,2011-07-05 00:00:00.000,15725,15726
7863,135,IWTC In-work Tax Credit,Yes,7863,2,2014-07-22 00:00:00.000,15727,15728
7864,1485,IWTC In-work Tax Credit,Yes,7864,2,2011-06-15 00:00:00.000,15729,15730
7865,945,PTC-Parental Tax Credit,No,7865,2,2014-05-11 00:00:00.000,15731,15732
7866,945,MFTC-Minimum Family Tax Credit,No,7866,3,2010-12-16 00:00:00.000,15733,15734
7867,1350,MFTC-Minimum Family Tax Credit,No,7867,3,2011-07-08 00:00:00.000,15735,15736
7868,540,IWTC In-work Tax Credit,Yes,7868,3,2011-06-11 00:00:00.000,15737,15738
7869,1620,MFTC-Minimum Family Tax Credit,Yes,7869,3,2014-06-24 00:00:00.000,15739,15740
7870,1350,PTC-Parental Tax Credit,No,7870,2,2013-04-29 00:00:00.000,15741,15742
7871,1620,PTC-Parental Tax Credit,Yes,7871,1,2010-04-03 00:00:00.000,15743,15744
7872,1620,IWTC In-work Tax Credit,Yes,7872,2,2012-10-10 00:00:00.000,15745,15746
7873,1080,FTC-Family Tax Credit,Yes,7873,2,2014-12-21 00:00:00.000,15747,15748
7874,1620,FTC-Family Tax Credit,Yes,7874,3,2014-06-13 00:00:00.000,15749,15750
7875,540,PTC-Parental Tax Credit,No,7875,3,2013-02-20 00:00:00.000,15751,15752
7876,675,IWTC In-work Tax Credit,Yes,7876,1,2013-08-05 00:00:00.000,15753,15754
7877,1080,FTC-Family Tax Credit,Yes,7877,1,2012-07-11 00:00:00.000,15755,15756
7878,945,IWTC In-work Tax Credit,No,7878,3,2013-07-19 00:00:00.000,15757,15758
7880,540,PTC-Parental Tax Credit,No,7880,2,2011-09-10 00:00:00.000,15761,15762
7881,135,FTC-Family Tax Credit,No,7881,3,2011-10-15 00:00:00.000,15763,15764
7885,270,MFTC-Minimum Family Tax Credit,No,7885,1,2010-12-08 00:00:00.000,15771,15772
7886,1080,FTC-Family Tax Credit,Yes,7886,2,2012-08-14 00:00:00.000,15773,15774
7888,1350,MFTC-Minimum Family Tax Credit,Yes,7888,2,2014-03-02 00:00:00.000,15777,15778
7889,945,IWTC In-work Tax Credit,Yes,7889,1,2011-08-31 00:00:00.000,15779,15780
7890,1620,IWTC In-work Tax Credit,Yes,7890,3,2010-06-02 00:00:00.000,15781,15782
7891,945,IWTC In-work Tax Credit,Yes,7891,3,2014-06-04 00:00:00.000,15783,15784
7892,1755,MFTC-Minimum Family Tax Credit,Yes,7892,3,2011-10-04 00:00:00.000,15785,15786
7895,1350,FTC-Family Tax Credit,Yes,7895,2,2012-08-31 00:00:00.000,15791,15792
7896,1485,MFTC-Minimum Family Tax Credit,No,7896,2,2014-03-30 00:00:00.000,15793,15794
7897,405,PTC-Parental Tax Credit,Yes,7897,2,2010-06-09 00:00:00.000,15795,15796
7899,1350,IWTC In-work Tax Credit,No,7899,2,2014-04-04 00:00:00.000,15799,15800
7901,1215,FTC-Family Tax Credit,Yes,7901,3,2013-08-05 00:00:00.000,15803,15804
7902,1485,MFTC-Minimum Family Tax Credit,Yes,7902,3,2014-11-15 00:00:00.000,15805,15806
7903,405,IWTC In-work Tax Credit,Yes,7903,2,2014-11-05 00:00:00.000,15807,15808
7904,810,FTC-Family Tax Credit,Yes,7904,2,2014-01-22 00:00:00.000,15809,15810
7906,405,MFTC-Minimum Family Tax Credit,Yes,7906,2,2012-01-16 00:00:00.000,15813,15814
7909,1755,FTC-Family Tax Credit,No,7909,3,2010-02-28 00:00:00.000,15819,15820
7910,1485,FTC-Family Tax Credit,Yes,7910,2,2010-12-16 00:00:00.000,15821,15822
7911,540,PTC-Parental Tax Credit,No,7911,3,2010-05-14 00:00:00.000,15823,15824
7913,675,PTC-Parental Tax Credit,No,7913,3,2011-05-14 00:00:00.000,15827,15828
7914,810,FTC-Family Tax Credit,No,7914,1,2012-05-12 00:00:00.000,15829,15830
7915,405,MFTC-Minimum Family Tax Credit,Yes,7915,3,2014-08-16 00:00:00.000,15831,15832
7916,270,MFTC-Minimum Family Tax Credit,No,7916,2,2011-05-21 00:00:00.000,15833,15834
7918,675,IWTC In-work Tax Credit,No,7918,3,2010-09-28 00:00:00.000,15837,15838
7919,540,FTC-Family Tax Credit,Yes,7919,2,2010-07-14 00:00:00.000,15839,15840
7920,405,MFTC-Minimum Family Tax Credit,No,7920,2,2010-02-17 00:00:00.000,15841,15842
7921,945,IWTC In-work Tax Credit,Yes,7921,3,2012-03-10 00:00:00.000,15843,15844
7922,1080,FTC-Family Tax Credit,Yes,7922,1,2012-02-15 00:00:00.000,15845,15846
7924,1485,FTC-Family Tax Credit,Yes,7924,2,2012-08-29 00:00:00.000,15849,15850
7925,135,IWTC In-work Tax Credit,Yes,7925,1,2013-07-25 00:00:00.000,15851,15852
7926,675,MFTC-Minimum Family Tax Credit,Yes,7926,3,2010-06-07 00:00:00.000,15853,15854
7927,810,FTC-Family Tax Credit,No,7927,3,2014-07-09 00:00:00.000,15855,15856
7928,270,IWTC In-work Tax Credit,Yes,7928,1,2010-05-26 00:00:00.000,15857,15858
7929,1080,MFTC-Minimum Family Tax Credit,Yes,7929,1,2013-06-01 00:00:00.000,15859,15860
7930,1620,MFTC-Minimum Family Tax Credit,Yes,7930,2,2014-08-22 00:00:00.000,15861,15862
7932,810,PTC-Parental Tax Credit,Yes,7932,3,2013-04-01 00:00:00.000,15865,15866
7933,1485,PTC-Parental Tax Credit,No,7933,3,2011-03-09 00:00:00.000,15867,15868
7934,1485,IWTC In-work Tax Credit,Yes,7934,2,2012-02-28 00:00:00.000,15869,15870
7935,270,IWTC In-work Tax Credit,No,7935,1,2012-03-07 00:00:00.000,15871,15872
7936,1485,IWTC In-work Tax Credit,Yes,7936,2,2010-03-13 00:00:00.000,15873,15874
7937,1755,IWTC In-work Tax Credit,Yes,7937,1,2013-11-02 00:00:00.000,15875,15876
7939,540,PTC-Parental Tax Credit,No,7939,2,2014-05-09 00:00:00.000,15879,15880
7940,1485,MFTC-Minimum Family Tax Credit,No,7940,2,2011-05-11 00:00:00.000,15881,15882
7942,540,PTC-Parental Tax Credit,Yes,7942,1,2010-02-22 00:00:00.000,15885,15886
7943,1080,IWTC In-work Tax Credit,No,7943,2,2012-05-11 00:00:00.000,15887,15888
7944,1620,PTC-Parental Tax Credit,Yes,7944,1,2013-01-19 00:00:00.000,15889,15890
7945,1755,MFTC-Minimum Family Tax Credit,No,7945,3,2014-03-12 00:00:00.000,15891,15892
7946,675,MFTC-Minimum Family Tax Credit,Yes,7946,3,2010-12-06 00:00:00.000,15893,15894
7947,270,FTC-Family Tax Credit,No,7947,1,2012-02-28 00:00:00.000,15895,15896
7948,135,IWTC In-work Tax Credit,No,7948,2,2011-03-26 00:00:00.000,15897,15898
7951,405,FTC-Family Tax Credit,No,7951,1,2010-10-11 00:00:00.000,15903,15904
7952,1620,IWTC In-work Tax Credit,No,7952,1,2011-12-28 00:00:00.000,15905,15906
7953,135,MFTC-Minimum Family Tax Credit,No,7953,3,2011-07-27 00:00:00.000,15907,15908
7954,270,PTC-Parental Tax Credit,No,7954,3,2011-02-20 00:00:00.000,15909,15910
7955,810,PTC-Parental Tax Credit,No,7955,2,2012-05-17 00:00:00.000,15911,15912
7956,810,FTC-Family Tax Credit,No,7956,2,2013-04-06 00:00:00.000,15913,15914
7957,810,MFTC-Minimum Family Tax Credit,Yes,7957,1,2010-12-07 00:00:00.000,15915,15916
7958,1215,PTC-Parental Tax Credit,Yes,7958,2,2011-10-03 00:00:00.000,15917,15918
7959,1080,FTC-Family Tax Credit,No,7959,2,2011-03-29 00:00:00.000,15919,15920
7960,1080,IWTC In-work Tax Credit,No,7960,2,2011-11-25 00:00:00.000,15921,15922
7961,1080,MFTC-Minimum Family Tax Credit,No,7961,3,2014-01-04 00:00:00.000,15923,15924
7962,1080,FTC-Family Tax Credit,No,7962,3,2010-11-29 00:00:00.000,15925,15926
7963,135,FTC-Family Tax Credit,Yes,7963,3,2010-02-22 00:00:00.000,15927,15928
7964,1080,FTC-Family Tax Credit,Yes,7964,1,2012-03-25 00:00:00.000,15929,15930
7965,1350,FTC-Family Tax Credit,No,7965,2,2012-01-05 00:00:00.000,15931,15932
7966,1350,PTC-Parental Tax Credit,Yes,7966,2,2010-02-28 00:00:00.000,15933,15934
7967,270,FTC-Family Tax Credit,Yes,7967,2,2011-01-01 00:00:00.000,15935,15936
7968,1620,PTC-Parental Tax Credit,No,7968,3,2010-08-26 00:00:00.000,15937,15938
7969,810,PTC-Parental Tax Credit,Yes,7969,1,2012-06-17 00:00:00.000,15939,15940
7970,1080,MFTC-Minimum Family Tax Credit,No,7970,1,2012-08-26 00:00:00.000,15941,15942
7971,405,IWTC In-work Tax Credit,Yes,7971,1,2012-01-02 00:00:00.000,15943,15944
7973,1215,FTC-Family Tax Credit,Yes,7973,2,2010-10-26 00:00:00.000,15947,15948
7974,1350,PTC-Parental Tax Credit,Yes,7974,2,2014-10-06 00:00:00.000,15949,15950
7975,270,FTC-Family Tax Credit,Yes,7975,2,2012-08-17 00:00:00.000,15951,15952
7976,405,PTC-Parental Tax Credit,Yes,7976,2,2014-01-02 00:00:00.000,15953,15954
7977,945,IWTC In-work Tax Credit,No,7977,1,2013-02-21 00:00:00.000,15955,15956
7978,1485,IWTC In-work Tax Credit,No,7978,2,2010-12-15 00:00:00.000,15957,15958
7979,1080,PTC-Parental Tax Credit,No,7979,3,2013-08-03 00:00:00.000,15959,15960
7980,810,PTC-Parental Tax Credit,No,7980,3,2012-05-28 00:00:00.000,15961,15962
7981,405,MFTC-Minimum Family Tax Credit,No,7981,1,2014-07-25 00:00:00.000,15963,15964
7982,135,PTC-Parental Tax Credit,No,7982,2,2013-09-10 00:00:00.000,15965,15966
7983,945,MFTC-Minimum Family Tax Credit,Yes,7983,3,2014-02-21 00:00:00.000,15967,15968
7984,1620,PTC-Parental Tax Credit,Yes,7984,3,2014-02-18 00:00:00.000,15969,15970
7985,540,MFTC-Minimum Family Tax Credit,Yes,7985,3,2013-08-21 00:00:00.000,15971,15972
7986,540,MFTC-Minimum Family Tax Credit,No,7986,1,2010-05-07 00:00:00.000,15973,15974
7987,1215,PTC-Parental Tax Credit,No,7987,2,2013-07-07 00:00:00.000,15975,15976
7989,675,FTC-Family Tax Credit,Yes,7989,2,2011-06-23 00:00:00.000,15979,15980
7990,1215,IWTC In-work Tax Credit,Yes,7990,3,2012-05-19 00:00:00.000,15981,15982
7991,675,MFTC-Minimum Family Tax Credit,Yes,7991,3,2010-11-03 00:00:00.000,15983,15984
7993,1620,MFTC-Minimum Family Tax Credit,No,7993,2,2011-08-20 00:00:00.000,15987,15988
7994,1620,FTC-Family Tax Credit,Yes,7994,2,2013-12-19 00:00:00.000,15989,15990
7995,810,FTC-Family Tax Credit,Yes,7995,2,2014-08-09 00:00:00.000,15991,15992
7996,810,IWTC In-work Tax Credit,No,7996,1,2012-08-11 00:00:00.000,15993,15994
7997,135,MFTC-Minimum Family Tax Credit,Yes,7997,1,2010-06-15 00:00:00.000,15995,15996
7998,945,FTC-Family Tax Credit,No,7998,3,2011-07-04 00:00:00.000,15997,15998
7999,1620,PTC-Parental Tax Credit,Yes,7999,2,2010-11-08 00:00:00.000,15999,16000
8000,810,PTC-Parental Tax Credit,Yes,8000,1,2010-01-14 00:00:00.000,16001,16002
8001,675,IWTC In-work Tax Credit,Yes,8001,2,2013-10-02 00:00:00.000,16003,16004
8002,945,MFTC-Minimum Family Tax Credit,Yes,8002,2,2010-06-15 00:00:00.000,16005,16006
8003,540,PTC-Parental Tax Credit,No,8003,1,2012-09-15 00:00:00.000,16007,16008
8004,135,MFTC-Minimum Family Tax Credit,No,8004,1,2014-06-16 00:00:00.000,16009,16010
8006,1080,IWTC In-work Tax Credit,No,8006,2,2010-11-17 00:00:00.000,16013,16014
8007,1485,MFTC-Minimum Family Tax Credit,Yes,8007,1,2013-06-02 00:00:00.000,16015,16016
8008,1350,MFTC-Minimum Family Tax Credit,No,8008,3,2010-12-12 00:00:00.000,16017,16018
8010,1485,MFTC-Minimum Family Tax Credit,Yes,8010,2,2010-06-30 00:00:00.000,16021,16022
8011,1350,FTC-Family Tax Credit,No,8011,1,2011-03-25 00:00:00.000,16023,16024
8013,1755,FTC-Family Tax Credit,No,8013,3,2012-04-02 00:00:00.000,16027,16028
8018,540,PTC-Parental Tax Credit,Yes,8018,2,2013-08-22 00:00:00.000,16037,16038
8019,1755,PTC-Parental Tax Credit,Yes,8019,2,2011-05-01 00:00:00.000,16039,16040
8020,1215,FTC-Family Tax Credit,No,8020,2,2014-11-06 00:00:00.000,16041,16042
8023,810,FTC-Family Tax Credit,No,8023,2,2010-09-11 00:00:00.000,16047,16048
8024,405,MFTC-Minimum Family Tax Credit,Yes,8024,2,2010-05-16 00:00:00.000,16049,16050
8025,540,IWTC In-work Tax Credit,Yes,8025,2,2010-05-11 00:00:00.000,16051,16052
8026,270,FTC-Family Tax Credit,Yes,8026,2,2010-08-06 00:00:00.000,16053,16054
8027,540,PTC-Parental Tax Credit,No,8027,3,2012-01-07 00:00:00.000,16055,16056
8028,1485,MFTC-Minimum Family Tax Credit,Yes,8028,1,2014-05-21 00:00:00.000,16057,16058
8029,1215,FTC-Family Tax Credit,Yes,8029,1,2014-03-09 00:00:00.000,16059,16060
8030,1350,MFTC-Minimum Family Tax Credit,No,8030,3,2010-02-14 00:00:00.000,16061,16062
8031,810,PTC-Parental Tax Credit,Yes,8031,2,2014-05-13 00:00:00.000,16063,16064
8032,675,IWTC In-work Tax Credit,Yes,8032,2,2012-04-08 00:00:00.000,16065,16066
8033,1350,MFTC-Minimum Family Tax Credit,Yes,8033,1,2014-11-15 00:00:00.000,16067,16068
8034,270,PTC-Parental Tax Credit,No,8034,3,2013-08-18 00:00:00.000,16069,16070
8035,405,PTC-Parental Tax Credit,Yes,8035,2,2014-03-01 00:00:00.000,16071,16072
8036,1485,MFTC-Minimum Family Tax Credit,No,8036,3,2011-02-06 00:00:00.000,16073,16074
8037,1350,PTC-Parental Tax Credit,Yes,8037,1,2012-02-26 00:00:00.000,16075,16076
8039,270,FTC-Family Tax Credit,Yes,8039,2,2011-12-31 00:00:00.000,16079,16080
8041,1350,IWTC In-work Tax Credit,No,8041,1,2011-11-19 00:00:00.000,16083,16084
8042,1080,IWTC In-work Tax Credit,No,8042,3,2011-11-22 00:00:00.000,16085,16086
8043,540,IWTC In-work Tax Credit,No,8043,3,2011-04-21 00:00:00.000,16087,16088
8044,1350,MFTC-Minimum Family Tax Credit,No,8044,1,2011-05-30 00:00:00.000,16089,16090
8045,810,PTC-Parental Tax Credit,No,8045,2,2014-08-06 00:00:00.000,16091,16092
8046,1485,PTC-Parental Tax Credit,Yes,8046,1,2014-11-01 00:00:00.000,16093,16094
8047,1485,IWTC In-work Tax Credit,Yes,8047,3,2014-04-23 00:00:00.000,16095,16096
8048,405,MFTC-Minimum Family Tax Credit,Yes,8048,1,2012-11-05 00:00:00.000,16097,16098
8049,1755,MFTC-Minimum Family Tax Credit,Yes,8049,1,2013-07-26 00:00:00.000,16099,16100
8050,405,PTC-Parental Tax Credit,No,8050,3,2010-04-11 00:00:00.000,16101,16102
8051,540,IWTC In-work Tax Credit,No,8051,2,2011-04-25 00:00:00.000,16103,16104
8052,135,FTC-Family Tax Credit,No,8052,1,2014-07-05 00:00:00.000,16105,16106
8053,405,FTC-Family Tax Credit,No,8053,1,2010-10-14 00:00:00.000,16107,16108
8054,675,PTC-Parental Tax Credit,No,8054,2,2013-05-13 00:00:00.000,16109,16110
8055,1080,IWTC In-work Tax Credit,Yes,8055,2,2013-06-21 00:00:00.000,16111,16112
8057,945,IWTC In-work Tax Credit,Yes,8057,1,2013-10-29 00:00:00.000,16115,16116
8058,675,IWTC In-work Tax Credit,Yes,8058,3,2014-10-11 00:00:00.000,16117,16118
8060,1755,FTC-Family Tax Credit,No,8060,3,2011-11-19 00:00:00.000,16121,16122
8061,1080,PTC-Parental Tax Credit,No,8061,1,2014-02-21 00:00:00.000,16123,16124
8062,675,IWTC In-work Tax Credit,No,8062,3,2013-02-15 00:00:00.000,16125,16126
8063,1215,IWTC In-work Tax Credit,No,8063,2,2011-06-16 00:00:00.000,16127,16128
8065,1620,MFTC-Minimum Family Tax Credit,Yes,8065,3,2012-03-07 00:00:00.000,16131,16132
8066,540,PTC-Parental Tax Credit,No,8066,1,2011-05-25 00:00:00.000,16133,16134
