9243,1555,2015-01-10 18:49:32.000,55587
9244,1555,2015-03-15 08:02:04.000,12026
9245,1555,2015-04-01 03:34:41.000,49480
9246,3421,2016-03-11 01:53:42.000,10154
9247,3421,2015-01-09 15:12:19.000,53530
9248,933,2015-06-17 00:44:13.000,59199
9249,1244,2015-03-12 10:01:52.000,22935
9250,2488,2015-09-04 09:40:18.000,38375
9251,3421,2016-02-20 23:56:26.000,21278
9252,311,2016-12-11 01:41:01.000,9969
9253,3110,2016-06-21 21:52:18.000,37588
9254,1555,2015-02-14 03:45:55.000,57215
9255,1555,2015-01-03 00:13:51.000,34157
9256,622,2015-07-10 04:34:30.000,11105
9257,3110,2016-11-20 08:18:10.000,50272
9258,933,2015-01-05 17:30:44.000,660
9259,311,2015-01-04 06:31:13.000,56306
9260,2177,2015-05-28 19:32:07.000,45928
9261,2799,2016-12-23 17:46:44.000,50274
9262,1866,2015-09-12 23:15:36.000,4056
9263,2488,2016-03-30 05:38:07.000,43144
9264,3421,2016-06-30 21:22:01.000,30862
9265,3110,2016-12-16 16:27:22.000,1706
9266,2177,2015-06-27 05:20:47.000,10504
9267,2488,2016-07-25 09:26:39.000,49960
9268,1555,2015-05-02 14:23:27.000,12199
9269,1866,2015-02-05 18:56:10.000,6497
9270,622,2016-10-08 19:13:07.000,49667
9271,622,2016-05-28 22:15:36.000,12529
9272,3110,2015-03-25 13:10:42.000,11821
9273,3421,2016-08-22 10:05:57.000,13335
9274,3421,2016-11-17 20:39:03.000,21284
9275,1866,2015-06-29 03:47:15.000,33048
9276,1555,2016-04-07 05:04:35.000,27700
9277,1244,2016-07-30 19:49:37.000,42462
9278,311,2015-08-24 15:45:30.000,57200
9279,1244,2016-06-24 13:00:04.000,40167
9280,1244,2015-04-11 22:15:03.000,59954
9281,3110,2015-04-17 22:50:37.000,43073
9282,933,2015-10-03 22:43:14.000,50578
9283,2177,2015-11-24 22:29:14.000,46245
9284,1244,2016-09-22 06:25:08.000,30476
9285,311,2015-11-09 20:49:31.000,31410
9286,3421,2015-01-07 23:25:33.000,1890
9287,2177,2016-12-15 13:32:19.000,41674
9288,3110,2016-08-20 23:47:18.000,17381
9289,2488,2015-03-14 19:47:24.000,38041
9290,1244,2016-08-06 14:48:47.000,23636
9291,311,2016-07-29 05:01:20.000,1525
9292,3110,2015-01-19 17:03:12.000,37128
9293,3110,2015-08-24 23:02:00.000,16449
9294,2799,2015-02-15 16:57:36.000,50991
9295,2488,2015-05-03 01:57:41.000,27794
9296,1244,2016-06-28 11:49:22.000,25597
9297,1866,2016-09-30 19:25:30.000,16078
9298,2488,2015-12-12 02:49:17.000,15301
9299,933,2016-11-05 22:21:50.000,53932
9300,1244,2015-08-29 22:21:05.000,29593
9301,3421,2016-02-27 20:33:53.000,56455
9302,1555,2016-12-16 22:54:28.000,6688
9303,1866,2015-03-15 09:31:02.000,17461
9304,3110,2016-05-05 05:36:53.000,29591
9305,2488,2015-07-20 17:32:25.000,57391
9306,933,2016-05-21 11:34:54.000,50595
9307,2799,2015-12-21 10:22:42.000,36788
9308,933,2015-04-01 08:29:38.000,32025
9309,933,2015-08-01 19:08:48.000,5501
9310,2799,2016-11-03 06:38:38.000,42338
9311,2799,2016-12-06 22:22:29.000,27086
9312,2799,2016-02-14 19:51:49.000,11877
9313,1244,2015-05-09 14:47:21.000,6044
9314,2177,2016-05-09 18:54:17.000,13255
9315,622,2015-01-06 02:24:51.000,47642
9316,311,2015-07-22 05:38:03.000,56958
9317,933,2016-07-06 23:18:33.000,4720
9318,2799,2015-08-29 08:40:22.000,57992
9319,1555,2016-03-19 20:47:41.000,17720
9320,3110,2016-06-09 12:07:09.000,1289
9321,933,2016-07-23 14:30:49.000,53709
9322,3110,2015-01-10 08:34:08.000,21149
9323,1555,2016-10-25 12:51:17.000,39333
9324,311,2015-03-02 14:27:28.000,50643
9325,2488,2016-02-02 04:11:08.000,23834
9326,1866,2016-08-11 03:55:01.000,9543
9327,3421,2016-10-13 01:15:11.000,16558
9328,3421,2015-08-03 12:47:21.000,12988
9329,311,2016-02-23 12:59:22.000,52827
9330,3110,2015-10-09 15:08:37.000,3651
9331,622,2015-10-23 23:09:08.000,23279
9332,3421,2015-10-24 04:59:14.000,48085
9333,2488,2015-07-12 04:08:40.000,6951
9334,1244,2016-05-19 15:59:04.000,6107
9335,3110,2016-11-04 09:27:44.000,24474
9336,1555,2016-05-03 02:36:47.000,28823
9337,933,2015-08-03 13:43:05.000,59737
9338,311,2016-02-29 11:45:51.000,48632
9339,3421,2016-04-20 02:29:45.000,29808
9340,1866,2016-02-25 02:37:44.000,2670
9341,2799,2016-07-31 01:22:03.000,46906
9342,933,2016-11-02 02:53:45.000,11658
9343,933,2015-04-05 16:32:38.000,14811
9344,1244,2015-12-25 00:41:52.000,24575
9345,311,2015-10-30 19:13:38.000,39980
9346,2488,2015-06-18 06:29:50.000,36787
9347,2488,2015-07-08 09:49:54.000,36930
9348,2488,2016-10-24 02:12:42.000,24274
9349,1555,2015-11-25 08:22:43.000,9451
9350,622,2015-10-14 23:30:47.000,29947
9351,3421,2015-11-01 04:46:53.000,47246
9352,1555,2016-06-18 08:36:59.000,11134
9353,3421,2015-11-13 00:29:01.000,54193
9354,3110,2015-09-06 14:34:17.000,1859
9355,2799,2015-03-16 18:47:03.000,9360
9356,1866,2016-05-18 21:53:01.000,43649
9357,1244,2015-10-06 00:15:38.000,26231
9358,311,2016-07-03 21:36:54.000,38842
9359,3421,2015-03-27 15:53:11.000,51783
9360,311,2015-01-19 12:02:01.000,1275
9361,2177,2015-03-29 18:08:07.000,31284
9362,933,2016-09-17 08:19:39.000,21373
9363,1244,2016-08-04 16:53:24.000,9176
9364,2799,2015-05-08 01:45:53.000,54677
9365,3421,2016-09-10 16:35:02.000,31898
9366,311,2015-08-23 23:58:10.000,6100
9367,311,2015-03-14 11:06:15.000,38114
9368,2799,2015-02-24 09:52:35.000,6153
9369,2177,2015-11-26 12:40:43.000,24346
9370,3110,2016-09-25 07:05:04.000,17358
9371,1555,2016-11-23 15:31:45.000,17949
9372,2799,2016-04-08 12:43:40.000,31492
9373,1866,2015-09-24 00:21:48.000,35335
9374,933,2015-10-02 04:30:48.000,39634
9375,2488,2015-06-25 20:25:38.000,14128
9376,2488,2015-09-06 04:21:43.000,3215
9377,1244,2015-05-28 13:01:31.000,40193
9378,311,2015-09-19 18:48:10.000,12870
9379,1555,2016-03-15 12:10:29.000,55193
9380,1555,2015-05-10 01:42:46.000,54477
9381,1244,2016-10-02 02:59:42.000,37256
9382,2177,2016-01-15 04:41:45.000,45878
9383,1244,2016-02-03 14:24:50.000,26296
9384,311,2016-12-05 13:59:31.000,10988
9385,933,2016-12-03 17:39:43.000,44148
9386,2177,2016-10-28 14:26:33.000,28540
9387,933,2016-10-25 04:14:02.000,39538
9388,2799,2015-12-01 20:48:53.000,21703
9389,1555,2016-08-04 02:17:23.000,41044
9390,2799,2016-03-14 05:01:38.000,44361
9391,933,2015-10-22 06:10:30.000,5589
9392,2799,2015-02-02 04:15:54.000,15161
9393,2488,2015-12-30 16:36:47.000,1557
9394,3421,2015-06-25 14:16:25.000,34539
9395,933,2015-08-01 11:06:29.000,1939
9396,1866,2016-11-03 01:03:37.000,29
9397,3110,2016-05-26 18:30:38.000,47453
9398,1866,2015-04-20 22:48:13.000,48675
9399,933,2015-11-09 22:04:30.000,42689
9400,933,2015-03-07 03:24:30.000,59025
9401,3110,2015-10-15 12:40:06.000,8521
9402,1244,2015-12-17 00:49:07.000,28942
9403,1244,2016-03-30 13:54:04.000,9840
9404,933,2015-06-02 05:21:36.000,41754
9405,1244,2015-09-12 17:59:23.000,24103
9406,3110,2016-05-01 06:39:59.000,55313
9407,622,2015-04-27 11:57:13.000,14901
9408,2177,2016-10-02 07:55:36.000,25244
9409,3110,2015-10-04 07:28:32.000,25774
9410,1244,2015-07-06 14:35:55.000,19688
9411,622,2015-09-28 22:12:01.000,51628
9412,3421,2015-01-05 06:17:28.000,8591
9413,1244,2015-06-16 06:49:08.000,13220
9414,1866,2016-10-12 21:33:46.000,46001
9415,2799,2015-02-08 14:04:06.000,7615
9416,3110,2015-02-04 05:43:31.000,55541
9417,3421,2016-08-30 02:18:26.000,26679
9418,933,2015-11-12 22:24:00.000,6581
9419,2799,2015-05-28 20:41:09.000,32841
9420,1244,2016-09-23 09:39:05.000,11343
9421,2177,2016-02-17 22:27:12.000,52937
9422,2177,2016-02-21 07:36:46.000,36567
9423,3110,2016-09-01 22:07:39.000,57999
9424,2488,2015-09-30 23:59:41.000,29648
9425,933,2016-03-02 09:06:43.000,46229
9426,1555,2015-02-04 04:29:56.000,12746
9427,1866,2016-09-19 20:20:34.000,4347
9428,2488,2015-05-13 14:21:55.000,37158
9429,2799,2015-12-12 10:14:07.000,14596
9430,3110,2016-05-01 01:01:52.000,31455
9431,3110,2016-01-08 12:15:54.000,28406
9432,2488,2015-10-08 13:17:07.000,17555
9433,3421,2016-10-23 15:56:22.000,30443
9434,622,2016-11-28 22:29:28.000,53070
9435,1555,2016-08-07 07:13:15.000,53654
9436,2799,2016-04-27 22:47:54.000,37815
9437,1244,2015-09-07 10:07:51.000,31293
9438,3110,2016-08-13 09:13:59.000,55139
9439,3110,2016-11-03 07:54:14.000,38044
9440,2488,2015-08-30 18:30:18.000,27866
9441,2799,2016-10-08 09:29:39.000,34596
9442,3421,2016-05-23 16:41:07.000,44565
9443,2799,2016-08-27 03:16:53.000,19332
9444,1244,2015-06-22 18:19:13.000,2808
9445,311,2015-04-19 18:13:03.000,48214
9446,622,2015-05-06 05:10:32.000,27506
9447,2799,2016-09-01 16:42:51.000,47619
9448,2177,2015-06-01 15:37:32.000,4923
9449,1555,2016-11-30 02:12:23.000,10634
9450,1555,2016-08-04 21:59:57.000,3296
9451,933,2015-06-09 23:56:48.000,55582
9452,622,2015-07-16 07:50:14.000,37741
9453,2177,2016-07-18 21:57:37.000,22954
9454,311,2015-12-15 01:22:04.000,4742
9455,2488,2015-03-09 08:48:13.000,5147
9456,2488,2016-10-21 18:33:36.000,31397
9457,933,2015-06-30 14:51:41.000,49320
9458,933,2016-11-16 03:02:02.000,50772
9459,622,2016-02-04 00:21:44.000,24330
9460,2177,2016-04-21 12:47:53.000,42295
9461,2799,2015-08-18 21:04:30.000,9833
9462,933,2015-09-14 15:22:07.000,27179
9463,3421,2016-06-23 21:28:53.000,45101
9464,311,2016-10-29 04:09:53.000,141
9465,1244,2016-11-29 11:05:06.000,13582
9466,1866,2015-09-12 21:08:32.000,2956
9467,311,2016-08-22 16:12:34.000,28543
9468,622,2016-08-29 16:21:04.000,57456
9469,933,2016-04-21 20:54:08.000,49226
9470,2177,2015-12-04 15:27:53.000,46979
9471,311,2016-11-14 02:43:22.000,39328
9472,622,2015-07-30 19:47:41.000,54411
9473,622,2016-03-12 19:03:23.000,31120
9474,622,2015-09-22 15:51:09.000,49935
9475,2799,2015-11-25 09:39:23.000,27589
9476,1866,2015-06-13 13:44:05.000,54269
9477,2488,2016-03-06 08:11:12.000,47126
9478,1866,2015-02-28 13:17:55.000,43187
9479,2799,2015-12-04 11:23:40.000,17375
9480,2799,2015-02-17 01:26:19.000,54979
9481,3110,2016-12-10 00:46:24.000,22770
9482,933,2016-04-27 09:13:12.000,24192
9483,2177,2016-03-24 10:01:36.000,36711
9484,311,2015-07-27 17:56:10.000,2486
9485,622,2015-03-17 01:49:40.000,50592
9486,2488,2015-10-29 02:54:05.000,34055
9487,2177,2016-01-21 03:37:53.000,26848
9488,3110,2016-01-17 04:40:57.000,55720
9489,1866,2016-04-08 15:47:40.000,57249
9490,2177,2016-03-07 20:20:27.000,12551
9491,1555,2015-07-27 14:25:53.000,25172
9492,3110,2015-01-22 18:27:49.000,18612
9493,1555,2016-11-22 17:30:16.000,38929
9494,1555,2016-10-06 00:26:09.000,59983
9495,311,2016-03-11 03:39:15.000,15779
9496,1244,2015-10-26 01:45:05.000,1543
9497,2799,2016-03-27 18:44:41.000,26204
9498,311,2015-10-21 18:28:53.000,36433
9499,2177,2016-09-22 05:05:00.000,48142
9500,1555,2016-02-18 11:24:53.000,18334
9501,2177,2015-10-05 21:09:46.000,59966
9502,1244,2016-06-24 05:14:25.000,20642
9503,2799,2016-12-19 23:57:05.000,26406
9504,933,2016-04-14 23:41:53.000,40730
9505,622,2015-10-25 19:48:08.000,28845
9506,622,2016-11-14 03:53:33.000,42030
9507,1866,2015-09-22 15:55:29.000,9643
9508,311,2015-06-07 13:39:15.000,58350
9509,2799,2016-03-29 22:29:34.000,43839
9510,311,2016-10-07 02:44:34.000,32156
9511,622,2015-09-04 14:49:31.000,16003
9512,3421,2015-03-23 03:09:54.000,51714
9513,2799,2016-04-28 15:14:24.000,42183
9514,2177,2015-12-03 16:25:36.000,19383
9515,311,2015-06-17 22:15:30.000,27926
9516,2177,2016-09-12 03:15:41.000,40058
9517,3421,2016-01-01 07:09:14.000,46317
9518,1244,2015-07-30 15:33:45.000,45797
9519,1555,2016-06-04 02:01:25.000,24498
9520,311,2016-04-10 20:38:36.000,18884
9521,622,2016-07-28 09:58:19.000,48647
9522,3421,2015-02-17 01:13:01.000,57128
9523,2177,2015-01-07 07:38:40.000,21116
9524,1555,2016-02-11 04:36:06.000,39774
9525,1555,2015-11-01 14:12:50.000,27653
9526,2488,2016-11-02 12:55:50.000,48437
9527,3110,2015-05-18 12:40:22.000,29428
9528,311,2015-03-23 21:31:29.000,45519
9529,933,2015-06-07 22:44:02.000,28063
9530,311,2015-08-24 22:26:48.000,29493
9531,1866,2016-04-13 12:03:27.000,22497
9532,622,2016-09-21 20:11:51.000,49031
9533,311,2016-08-07 00:01:47.000,42806
9534,2177,2015-02-07 03:53:39.000,47596
9535,2488,2015-10-28 12:05:36.000,15725
9536,1555,2015-08-28 22:01:30.000,23465
9537,311,2015-12-29 08:12:36.000,44826
9538,311,2015-06-05 17:25:21.000,10030
9539,1555,2015-07-19 02:57:23.000,7760
9540,933,2016-07-07 23:32:14.000,55710
9541,622,2015-10-05 18:55:44.000,32875
9542,933,2016-08-18 19:03:39.000,55750
9543,3421,2015-11-03 15:52:12.000,23111
9544,933,2016-01-07 08:18:06.000,1672
9545,1866,2015-08-20 17:34:58.000,25489
9546,2488,2016-09-04 20:02:51.000,50918
9547,311,2015-10-13 15:07:52.000,34585
9548,1866,2015-12-04 18:39:53.000,22193
9549,3110,2016-08-06 18:43:10.000,54019
9550,3110,2016-11-12 06:34:28.000,21235
9551,1555,2015-06-14 04:53:51.000,22264
9552,1555,2015-08-06 09:25:48.000,45353
9553,933,2015-11-08 23:49:32.000,49258
9554,2799,2015-06-14 19:24:04.000,3493
9555,2488,2016-11-27 07:14:13.000,1033
9556,3421,2016-10-17 01:58:55.000,53150
9557,2488,2016-03-03 20:05:17.000,15601
9558,3110,2016-09-26 17:44:49.000,46694
9559,311,2016-02-29 00:10:47.000,54826
9560,3421,2016-07-23 09:27:33.000,50517
9561,1866,2016-03-21 02:10:52.000,46012
9562,622,2016-04-07 06:20:59.000,34731
9563,2177,2015-04-24 08:47:53.000,13756
9564,311,2015-07-08 07:19:47.000,57106
9565,933,2016-08-15 02:53:58.000,39992
9566,1244,2015-02-05 06:33:37.000,56068
9567,1244,2016-06-16 00:17:15.000,13174
9568,1866,2015-08-20 06:00:49.000,56906
9569,933,2016-10-13 15:09:04.000,57638
9570,3421,2016-10-11 13:08:24.000,5000
9571,1555,2016-03-20 06:24:38.000,4006
9572,3421,2016-12-13 04:18:00.000,13538
9573,1244,2016-04-30 15:23:57.000,55377
9574,2488,2016-09-13 03:50:32.000,744
9575,2177,2016-06-10 02:17:01.000,56051
9576,2799,2015-05-15 18:46:09.000,2331
9577,1866,2015-09-23 05:43:28.000,4391
9578,3421,2016-03-13 03:52:24.000,51097
9579,1244,2015-08-04 14:22:03.000,13127
9580,3110,2016-08-31 16:35:06.000,45719
9581,1866,2016-10-17 19:37:53.000,6889
9582,3421,2016-02-25 18:26:35.000,14653
9583,933,2016-07-17 15:31:18.000,17030
9584,1866,2016-01-15 11:24:26.000,45395
9585,2488,2016-08-25 17:58:31.000,33010
9586,1866,2016-08-26 17:59:21.000,55510
9587,1866,2015-03-11 11:46:32.000,5050
9588,1866,2016-10-14 03:22:40.000,13546
9589,2799,2015-12-12 17:55:02.000,54434
9590,622,2016-04-04 10:00:28.000,44901
9591,933,2016-05-09 23:14:25.000,13356
9592,311,2016-06-04 14:15:38.000,33340
9593,1555,2016-10-22 05:26:37.000,12807
9594,1244,2015-03-10 00:19:59.000,41887
9595,933,2016-05-18 11:47:20.000,26783
9596,622,2015-02-21 20:52:00.000,45470
9597,2799,2015-09-17 12:44:51.000,46675
9598,3110,2016-07-03 10:41:31.000,32128
9599,2177,2015-01-12 03:56:10.000,24696
9600,622,2016-07-04 22:43:15.000,7241
9601,3110,2016-06-17 21:51:13.000,39626
9602,2177,2015-08-06 03:58:26.000,35024
9603,933,2016-04-12 04:22:40.000,22069
9604,933,2015-09-04 15:52:38.000,46067
9605,1244,2016-07-23 10:43:22.000,4442
9606,3421,2016-08-06 23:59:40.000,19176
9607,933,2015-11-27 19:00:05.000,53070
9608,622,2016-10-25 13:23:07.000,581
9609,311,2015-04-15 04:02:03.000,41730
9610,2177,2015-07-13 12:26:53.000,32413
9611,3110,2015-07-06 17:25:18.000,38877
9612,2799,2016-09-01 14:08:33.000,8822
9613,311,2015-02-28 22:19:03.000,2074
9614,1866,2015-01-17 08:08:19.000,21780
9615,933,2016-07-02 16:33:38.000,48984
9616,933,2016-10-30 04:11:30.000,56097
9617,1555,2015-01-21 17:28:03.000,39876
9618,1555,2015-04-02 07:59:48.000,1666
9619,622,2015-12-03 05:48:19.000,34670
9620,311,2016-08-03 05:21:48.000,50682
9621,2177,2016-08-03 05:29:46.000,7937
9622,1244,2015-11-11 22:52:27.000,23148
9623,2177,2015-10-03 20:57:26.000,31206
9624,3421,2016-11-06 06:39:06.000,43239
9625,1866,2016-01-14 23:48:04.000,9911
9626,1555,2015-10-25 23:12:57.000,54165
9627,933,2016-10-07 16:43:31.000,21373
9628,1244,2015-07-26 21:47:25.000,31595
9629,3110,2015-11-04 16:32:55.000,44634
9630,1866,2016-02-23 00:32:43.000,48388
9631,622,2015-03-20 15:44:24.000,28807
9632,311,2015-04-15 06:08:48.000,22756
9633,2488,2015-05-30 08:32:20.000,49616
9634,2799,2015-09-03 11:21:06.000,51500
9635,622,2016-10-11 07:08:19.000,58556
9636,2799,2015-04-25 10:57:26.000,29044
9637,3421,2016-02-07 16:12:50.000,46596
9638,2799,2016-06-18 11:17:38.000,55572
9639,1555,2015-08-16 03:31:52.000,57805
9640,1866,2015-03-27 07:28:08.000,9880
9641,3421,2016-04-21 02:33:12.000,22653
9642,3421,2016-08-27 01:57:58.000,54558
9643,2177,2015-04-02 20:45:16.000,1226
9644,1244,2015-04-25 17:26:42.000,14509
9645,2488,2015-07-13 18:56:26.000,57251
9646,2488,2016-08-21 11:28:33.000,43675
9647,1555,2015-12-17 18:10:09.000,1565
9648,1866,2016-09-29 23:16:27.000,25743
9649,1555,2016-02-28 10:15:47.000,59834
9650,1244,2016-02-10 07:55:44.000,22535
9651,1244,2016-06-09 12:33:55.000,26670
9652,311,2016-03-14 13:55:52.000,29422
9653,3110,2016-11-15 04:45:34.000,17994
9654,1555,2015-06-04 08:15:52.000,17726
9655,2799,2016-09-13 07:46:03.000,47338
9656,3421,2015-07-31 07:57:29.000,13130
9657,622,2016-08-15 07:56:48.000,33924
9658,933,2016-06-07 10:45:22.000,8562
9659,933,2016-06-30 06:23:07.000,20091
9660,2177,2015-04-04 17:30:03.000,53479
9661,311,2016-11-18 04:57:56.000,25101
9662,2488,2016-08-29 01:29:21.000,29498
9663,1555,2016-11-06 10:38:48.000,8040
9664,1866,2015-11-10 07:36:52.000,55107
9665,311,2015-07-03 14:14:24.000,57215
9666,1866,2016-01-28 09:31:44.000,58923
9667,2799,2015-07-23 15:33:30.000,59918
9668,1244,2015-03-30 21:32:59.000,24667
9669,1244,2016-04-03 09:37:57.000,44404
9670,1555,2016-10-01 05:32:39.000,54393
9671,622,2015-07-29 08:05:47.000,46033
9672,1244,2016-04-25 05:28:04.000,24716
9673,3421,2016-04-19 21:11:17.000,51664
9674,311,2015-07-20 10:02:43.000,45814
9675,933,2015-11-02 22:46:42.000,27622
9676,622,2016-01-31 22:01:50.000,35387
9677,2488,2015-01-25 14:43:10.000,15484
9678,3421,2015-01-03 21:33:07.000,55588
9679,2799,2016-04-22 11:19:32.000,31833
9680,1555,2015-12-06 10:02:27.000,17733
9681,2799,2016-02-23 21:55:07.000,53759
9682,1244,2016-01-21 15:22:45.000,6652
9683,1866,2015-06-21 01:41:59.000,1926
9684,1244,2016-10-13 02:09:10.000,655
9685,311,2015-07-06 02:44:50.000,26254
9686,1244,2015-11-03 20:15:23.000,58501
9687,311,2015-06-14 19:09:36.000,22555
9688,2177,2015-06-11 06:04:51.000,907
9689,3110,2015-09-02 21:00:46.000,39655
9690,2799,2015-11-12 09:39:53.000,32536
9691,933,2015-12-09 16:49:16.000,48994
9692,1555,2015-11-17 06:54:58.000,42776
9693,2799,2015-04-08 06:32:50.000,21105
9694,1866,2016-08-04 11:32:58.000,52896
9695,1555,2015-06-09 23:46:22.000,15649
9696,1244,2015-09-10 04:44:39.000,23686
9697,622,2016-09-11 01:49:45.000,6055
9698,311,2016-02-05 22:05:47.000,52720
9699,311,2015-05-23 17:45:24.000,45966
9700,1866,2016-08-10 18:49:01.000,12571
9701,1866,2016-01-08 21:04:09.000,58257
9702,3421,2016-12-07 13:25:02.000,50996
9703,2177,2015-08-22 23:19:14.000,2228
9704,1866,2015-11-16 00:39:13.000,24048
9705,1244,2015-01-28 05:48:01.000,4867
9706,622,2016-01-05 07:19:31.000,41658
9707,1555,2015-06-20 03:00:21.000,30221
9708,1555,2016-04-07 04:29:29.000,15506
9709,1866,2016-06-11 13:41:01.000,51793
9710,933,2015-04-09 08:53:46.000,895
9711,2177,2015-10-07 03:30:16.000,32265
9712,3110,2015-01-08 15:26:51.000,12827
9713,2488,2015-08-11 22:27:51.000,41533
9714,1555,2015-01-22 05:38:01.000,58451
9715,933,2015-09-12 13:51:13.000,39621
9716,311,2015-01-09 01:46:33.000,59335
9717,933,2016-06-30 22:37:09.000,36238
9718,1866,2016-05-05 01:00:18.000,32252
9719,2177,2015-09-19 10:28:57.000,10568
9720,1244,2015-06-23 02:45:34.000,1105
9721,933,2016-01-05 03:26:04.000,25876
9722,3110,2016-12-01 22:11:29.000,52502
9723,1555,2015-09-27 17:37:57.000,398
9724,2488,2015-01-02 10:31:07.000,11131
9725,1555,2016-08-05 11:00:12.000,25382
9726,3110,2016-04-27 06:00:39.000,50589
9727,3421,2015-02-17 15:22:26.000,49916
9728,311,2016-02-08 15:47:03.000,59340
9729,311,2015-02-24 07:20:38.000,1836
9730,1866,2016-03-08 06:39:03.000,45977
9731,3110,2016-10-05 04:49:16.000,10293
9732,2177,2016-11-28 22:57:42.000,41536
9733,2799,2016-08-10 08:09:37.000,15960
9734,622,2015-11-18 00:32:14.000,52186
9735,1866,2015-06-19 21:09:05.000,27148
9736,2488,2016-10-08 15:27:58.000,59074
9737,622,2016-06-22 06:33:25.000,51639
9738,1244,2016-09-01 13:19:23.000,4619
9739,2799,2016-07-05 17:39:38.000,22104
9740,2488,2015-11-23 02:30:28.000,9377
9741,2177,2016-11-21 18:35:19.000,33863
9742,1866,2015-08-20 22:04:19.000,40377
9743,3421,2016-01-23 11:36:42.000,28640
9744,1866,2015-04-29 01:32:46.000,2124
9745,622,2015-01-27 04:30:04.000,58105
9746,1244,2015-10-10 11:32:49.000,28276
9747,622,2015-04-16 23:19:43.000,53559
9748,1866,2016-03-13 01:54:19.000,6647
9749,1244,2015-11-04 04:49:04.000,23295
9750,1866,2016-08-07 11:31:00.000,24296
9751,3110,2016-08-24 22:52:11.000,13107
9752,3110,2015-12-07 09:51:51.000,40482
9753,1866,2015-12-11 15:52:43.000,21959
9754,2177,2016-07-15 00:46:07.000,55348
9755,622,2015-06-23 21:31:02.000,57421
9756,1555,2015-03-11 01:55:03.000,29368
9757,1244,2016-02-04 08:48:36.000,48604
9758,2799,2015-05-29 01:57:45.000,38558
9759,1555,2016-02-22 15:54:36.000,15341
9760,1244,2016-11-07 00:57:07.000,18067
9761,3421,2016-10-14 21:54:35.000,28338
9762,622,2015-12-14 13:06:36.000,22770
9763,2488,2015-10-27 18:07:09.000,19623
9764,2488,2016-09-29 14:58:01.000,26102
9765,311,2015-05-09 01:30:35.000,47112
9766,2799,2015-01-19 11:06:04.000,735
9767,2799,2015-02-25 06:39:13.000,5614
9768,1555,2015-05-14 07:00:48.000,24935
9769,2177,2016-04-15 03:37:19.000,18059
9770,622,2015-08-11 05:23:30.000,38309
9771,1866,2016-01-28 20:27:30.000,46988
9772,622,2015-07-11 14:09:01.000,24282
9773,3421,2016-08-15 21:14:24.000,41646
9774,3421,2015-10-22 05:06:56.000,44716
9775,1244,2015-06-20 22:11:38.000,30171
9776,3110,2015-11-15 22:11:27.000,9840
9777,2177,2016-10-15 04:29:05.000,14757
9778,1866,2016-08-04 06:34:05.000,26075
9779,2488,2015-05-25 21:45:55.000,5509
9780,1244,2015-03-30 07:59:49.000,34795
9781,311,2016-04-26 12:16:31.000,38613
9782,933,2015-05-11 13:17:56.000,8841
9783,1244,2015-10-15 22:13:49.000,15072
9784,1555,2016-12-02 01:09:43.000,16292
9785,3421,2015-07-09 15:58:19.000,52439
9786,2177,2015-10-23 13:58:59.000,31696
9787,2488,2016-02-15 02:07:57.000,2559
9788,1866,2015-08-26 04:56:30.000,36304
9789,2488,2016-03-29 19:59:44.000,7215
9790,1244,2015-08-03 21:01:15.000,25057
9791,622,2015-11-12 22:43:22.000,53784
9792,622,2015-04-25 05:17:19.000,29803
9793,933,2016-09-28 22:31:41.000,705
9794,3421,2015-10-12 08:49:28.000,20693
9795,3110,2016-11-25 22:59:44.000,35350
9796,933,2016-10-06 04:52:25.000,57568
9797,2488,2015-12-28 04:34:58.000,4251
9798,933,2016-08-05 22:10:31.000,1160
9799,1555,2016-11-12 20:48:43.000,19085
9800,2799,2015-05-12 08:20:26.000,37115
9801,933,2015-02-01 23:49:59.000,49438
9802,3110,2016-06-18 19:18:03.000,25726
9803,933,2015-09-18 11:52:35.000,5656
9804,1555,2015-07-18 08:42:02.000,25085
9805,311,2016-08-20 02:37:49.000,42565
9806,3110,2016-06-09 23:33:56.000,44077
9807,1555,2015-08-17 09:54:16.000,19854
9808,2799,2015-03-04 03:16:16.000,34696
9809,1244,2015-01-24 23:13:26.000,33435
9810,1866,2016-02-06 15:09:45.000,21893
9811,1555,2016-11-28 04:47:10.000,16027
9812,2488,2016-10-27 11:12:38.000,57068
9813,2488,2015-01-30 12:32:05.000,10661
9814,1244,2016-05-24 15:02:29.000,47301
9815,2488,2016-08-28 22:45:02.000,37245
9816,1244,2015-12-04 21:03:44.000,54137
9817,3110,2016-02-01 21:53:37.000,29186
9818,311,2016-05-10 04:58:58.000,31518
9819,3110,2016-05-20 04:20:14.000,23622
9820,1244,2015-03-26 06:54:18.000,12953
9821,933,2015-04-17 15:35:07.000,57336
9822,311,2016-07-03 14:34:52.000,41444
9823,1866,2015-03-16 17:51:40.000,9296
9824,3110,2015-12-12 11:27:36.000,18961
9825,933,2015-05-05 23:13:01.000,14741
9826,1866,2015-10-25 22:39:55.000,14082
9827,622,2016-03-09 00:46:22.000,6990
9828,2488,2016-08-05 13:44:21.000,44518
9829,1866,2015-07-04 00:04:20.000,58474
9830,3421,2016-08-08 15:03:41.000,13059
9831,622,2016-09-25 13:56:49.000,39493
9832,2799,2015-10-23 22:21:52.000,32500
